date,avg_active_power,total_active_power,avg_voltage,max_voltage,min_voltage,avg_intensity,sum_sub_1,sum_sub_2,sum_sub_3,target,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,day_of_week,is_weekend,cumsum_power,diff_power,month,sin_day,cos_day
2007-05-23,0.62805,904.392,235.61199305555556,242.09,229.22,2.733333333333304,0.0,408.0,5318.0,1355.0393333333348,1467.782000000002,1634.737999999997,1441.5659999999966,979.154,707.8840000000004,1665.7359999999992,1789.292,1383.7359999999992,395.363173294294,1,0,282012.7620000001,-563.390000000002,5,0.7295575540864875,-0.6839194216246106
2007-05-24,1.1756555555555552,1692.9439999999995,235.26081250000024,241.15,228.81,5.0718055555555495,2213.0,5756.0,9077.0,1276.3840000000002,904.392,1467.782000000002,1634.737999999997,1441.5659999999966,979.154,707.8840000000004,1665.7359999999992,1257.3217142857136,385.42254573291206,2,0,283705.7060000001,788.5519999999996,5,0.717676913675962,-0.6963762255968722
2007-05-25,0.8554277777777766,1231.8159999999982,235.8684583333331,239.99,226.96,3.720972222222216,1014.0,2073.0,7687.0,1518.763333333333,1692.9439999999995,904.392,1467.782000000002,1634.737999999997,1441.5659999999966,979.154,707.8840000000004,1261.2085714285708,390.3336235371221,3,0,284937.5220000001,-461.1280000000013,5,0.705583610107178,-0.7086266782644596
2007-05-26,1.1330069444444428,1631.5299999999977,235.9945972222216,241.27,226.91,4.876666666666668,3270.0,3913.0,8116.0,1430.9293333333324,1231.8159999999982,1692.9439999999995,904.392,1467.782000000002,1634.737999999997,1441.5659999999966,979.154,1336.0559999999991,308.1241375766172,4,0,286569.0520000001,399.7139999999995,5,0.6932812268869777,-0.7206671495538609
2007-05-27,0.992668055555554,1429.4419999999975,234.94472222222188,241.43,228.48,4.319305555555564,4683.0,530.0,7022.0,1676.4333333333325,1631.5299999999977,1231.8159999999982,1692.9439999999995,904.392,1467.782000000002,1634.737999999997,1441.5659999999966,1429.25257142857,279.5143244790024,5,1,287998.49400000006,-202.088,5,0.6807734094770161,-0.7324940716135789
2007-05-28,1.3668944444444435,1968.327999999999,235.34811805555572,240.69,227.88,5.941527777777788,5420.0,1733.0,7611.0,1505.9440000000006,1429.4419999999975,1631.5299999999977,1231.8159999999982,1692.9439999999995,904.392,1467.782000000002,1634.737999999997,1427.52057142857,279.46286638410425,6,1,289966.82200000004,538.8860000000013,5,0.6680638642135335,-0.7441039398713607
2007-05-29,0.7778208333333345,1120.0620000000015,234.69190972222225,239.78,227.61,3.338611111111111,0.0,468.0,9060.0,1407.0806666666676,1968.327999999999,1429.4419999999975,1631.5299999999977,1231.8159999999982,1692.9439999999995,904.392,1467.782000000002,1475.176285714285,342.1094134170706,0,0,291086.884,-848.2659999999973,5,0.6551563572090853,-0.7554933140726803
2007-05-30,0.7867027777777772,1132.8519999999992,235.48057638888903,241.63,229.7,3.399861111111101,931.0,3966.0,3984.0,1239.283333333336,1120.0620000000015,1968.327999999999,1429.4419999999975,1631.5299999999977,1231.8159999999982,1692.9439999999995,904.392,1425.501999999999,367.6528802915423,1,0,292219.73600000003,12.789999999997464,5,0.6420547132365637,-0.766658819300159
2007-05-31,1.0173166666666695,1464.936000000004,234.8124930555551,239.84,228.49,4.397500000000006,956.0,3792.0,8119.0,1250.7253333333358,1132.8519999999992,1120.0620000000015,1968.327999999999,1429.4419999999975,1631.5299999999977,1231.8159999999982,1692.9439999999995,1458.139142857142,320.84366677632386,2,0,293684.672,332.08400000000483,5,0.6287628145958344,-0.777597146973627
2007-06-01,0.8016583333333344,1154.3880000000015,235.5460625000001,241.71,229.57,3.4620833333333314,955.0,4116.0,4746.0,1411.1813333333355,1464.936000000004,1132.8519999999992,1120.0620000000015,1968.327999999999,1429.4419999999975,1631.5299999999977,1231.8159999999982,1425.566571428571,304.1737498332486,3,0,294839.06,-310.5480000000025,5,0.6152845999633276,-0.7883050558305255
2007-06-02,1.1209861111111097,1614.2199999999975,234.4472013888889,241.41,225.66,4.863472222222217,8060.0,586.0,6539.0,1426.9520000000005,1154.3880000000015,1464.936000000004,1132.8519999999992,1120.0620000000015,1968.327999999999,1429.4419999999975,1631.5299999999977,1414.5054285714286,313.6537666572588,4,0,296453.28,459.831999999996,5,0.6016240632249226,-0.7987793728863649
2007-06-03,1.0501722222222214,1512.247999999999,235.0698888888888,240.91,228.28,4.562777777777773,2373.0,2754.0,8628.0,1760.0919999999987,1614.2199999999975,1154.3880000000015,1464.936000000004,1132.8519999999992,1120.0620000000015,1968.327999999999,1429.4419999999975,1412.0325714285716,311.7198401101319,5,1,297965.528,-101.97199999999862,5,0.5877852522924732,-0.8090169943749473
2007-06-04,1.4956999999999978,2153.807999999997,234.90843749999985,239.74,228.09,6.506527777777793,4366.0,5534.0,10444.0,1767.841333333333,1512.247999999999,1614.2199999999975,1154.3880000000015,1464.936000000004,1132.8519999999992,1120.0620000000015,1968.327999999999,1423.8620000000003,314.0530869582409,6,1,300119.336,641.5599999999979,5,0.5737722679043246,-0.8190148866680801
2007-06-05,1.137130555555556,1637.4680000000008,234.9065763888889,240.37,228.12,4.921944444444439,4554.0,473.0,9586.0,1617.5386666666664,2153.807999999997,1512.247999999999,1614.2199999999975,1154.3880000000015,1464.936000000004,1132.8519999999992,1120.0620000000015,1450.3591428571428,370.4140242734823,0,0,301756.804,-516.339999999996,5,0.5595892624101765,-0.8287700871745038
2007-06-06,0.7370416666666654,1061.339999999998,235.6943472222221,240.95,229.41,3.2072222222222195,0.0,1907.0,4332.0,1436.2246666666672,1637.4680000000008,2153.807999999997,1512.247999999999,1614.2199999999975,1154.3880000000015,1464.936000000004,1132.8519999999992,1524.2742857142855,344.2161820008437,1,0,302818.14400000003,-576.1280000000027,5,0.545240438540651,-0.8382797052177744
2007-06-07,1.1179624999999995,1609.8659999999998,234.8313958333333,240.43,228.09,4.828472222222216,2250.0,5948.0,7804.0,1203.2520000000006,1061.339999999998,1637.4680000000008,2153.807999999997,1512.247999999999,1614.2199999999975,1154.3880000000015,1464.936000000004,1514.0582857142854,358.5328576879737,2,0,304428.01,548.5260000000017,5,0.5307300481619334,-0.8475409228928311
2007-06-08,0.6517708333333337,938.5500000000006,235.09652777777777,239.33,229.24,2.791805555555552,935.0,477.0,3552.0,1197.778000000001,1609.8659999999998,1061.339999999998,1637.4680000000008,2153.807999999997,1512.247999999999,1614.2199999999975,1154.3880000000015,1534.7625714285707,359.4069901206975,3,0,305366.56,-671.3159999999991,5,0.5160623910158528,-0.8565509959010036
2007-06-09,0.7261417651146619,1044.9179999999983,235.32332175121613,241.82,228.41,3.1356497567755164,0.0,483.0,7664.0,1155.9433333333334,938.5500000000006,1609.8659999999998,1061.339999999998,1637.4680000000008,2153.807999999997,1512.247999999999,1614.2199999999975,1503.9285714285704,403.97396247235935,4,0,306411.478,106.36799999999788,6,0.5012418134457758,-0.865307254363206
2007-06-10,1.030806944444443,1484.361999999998,234.46902777777788,239.24,227.71,4.47402777777778,3971.0,1250.0,7633.0,1545.768666666666,1044.9179999999983,938.5500000000006,1609.8659999999998,1061.339999999998,1637.4680000000008,2153.807999999997,1512.247999999999,1422.5997142857134,434.2417910510672,5,1,307895.84,439.4439999999995,6,0.48627270710869,-0.8738071036110808
2007-06-11,1.463906944444444,2108.0259999999994,234.7623750000004,240.34,227.28,6.352916666666666,4985.0,7529.0,8334.0,1501.3353333333332,1484.361999999998,1044.9179999999983,938.5500000000006,1609.8659999999998,1061.339999999998,1637.4680000000008,2153.807999999997,1418.6159999999986,433.40940489718713,6,1,310003.86600000004,623.6640000000014,6,0.4711595076738638,-0.8820480249558537
2007-06-12,0.6330680555555547,911.6179999999988,234.7480694444445,241.27,228.54,2.822222222222219,1585.0,836.0,4533.0,1492.8453333333343,2108.0259999999994,1484.361999999998,1044.9179999999983,938.5500000000006,1609.8659999999998,1061.339999999998,1637.4680000000008,1412.0757142857135,420.6228947238916,0,0,310915.48400000005,-1196.4080000000006,6,0.4559066935084588,-0.8900275764346767
2007-06-13,1.0131194444444456,1458.8920000000016,234.6927638888893,240.76,227.33,4.465138888888894,4484.0,1027.0,6448.0,1354.716,911.6179999999988,2108.0259999999994,1484.361999999998,1044.9179999999983,938.5500000000006,1609.8659999999998,1061.339999999998,1308.3828571428562,444.5845435847692,1,0,312374.37600000005,547.2740000000028,6,0.440518784350495,-0.8977433935342337
2007-06-14,1.1769548297428745,1693.6379999999965,234.62163307852668,240.17,227.48,5.108825573314793,3329.0,829.0,11663.0,1379.1773333333342,1458.8920000000016,911.6179999999988,2108.0259999999994,1484.361999999998,1044.9179999999983,938.5500000000006,1609.8659999999998,1365.1759999999997,433.0082946965349,2,0,314068.014,234.7459999999949,6,0.4250003399695541,-0.9051931898913974
2007-06-15,0.6840291666666676,985.0020000000012,234.4788055555556,242.59,229.21,2.982361111111103,985.0,699.0,3959.0,1608.8953333333336,1693.6379999999965,1458.8920000000016,911.6179999999988,2108.0259999999994,1484.361999999998,1044.9179999999983,938.5500000000006,1377.1434285714276,441.9631684453882,3,0,315053.016,-708.6359999999952,6,0.4093559588156213,-0.9123747579707272
2007-06-16,1.4916986111111106,2148.046,236.19744444444453,246.24,226.6,6.448194444444447,2799.0,11440.0,11380.0,1397.6206666666678,985.0020000000012,1693.6379999999965,1458.8920000000016,911.6179999999988,2108.0259999999994,1484.361999999998,1044.9179999999983,1383.7794285714278,434.56704555947,4,0,317201.062,1163.043999999998,6,0.3935902766564667,-0.9192859697186104
2007-06-17,0.7559300998573467,1059.814,240.7054564907276,246.06,234.38,3.2562054208273854,852.0,596.0,6590.0,1516.2240000000008,2148.046,985.0020000000012,1693.6379999999965,1458.8920000000016,911.6179999999988,2108.0259999999994,1484.361999999998,1541.3691428571422,487.9422439536021,5,1,318260.876,-1088.2319999999993,6,0.3777079652039649,-0.9259247771938498
2007-06-18,0.9311194444444444,1340.812,240.84428472222243,244.89,231.2,4.005694444444445,4202.0,1924.0,5983.0,1065.0933333333342,1059.814,2148.046,985.0020000000012,1693.6379999999965,1458.8920000000016,911.6179999999988,2108.0259999999994,1480.7194285714284,521.4439290696741,6,1,319601.688,280.9979999999998,6,0.3617137307297676,-0.9322892131745132
2007-06-19,0.5518430555555551,794.6539999999994,240.8567499999996,245.46,232.57,2.4179166666666885,0.0,487.0,5328.0,1018.0773333333336,1340.812,1059.814,2148.046,985.0020000000012,1693.6379999999965,1458.8920000000016,911.6179999999988,1371.1174285714285,442.2282578348196,0,0,320396.34199999995,-546.1580000000005,6,0.3456123126707335,-0.938377391740864
2007-06-20,0.6380319444444437,918.7659999999988,240.2248958333331,244.34,231.85,2.8586111111111,1882.0,475.0,3898.0,880.2306666666673,794.6539999999994,1340.812,1059.814,2148.046,985.0020000000012,1693.6379999999965,1458.8920000000016,1354.4082857142855,464.14993691037535,1,0,321315.10799999995,124.1119999999994,6,0.3294084822245304,-0.9441875088341992
2007-06-21,0.6439388888888893,927.2720000000004,240.3976041666668,244.56,233.18,2.817500000000012,957.0,857.0,5216.0,1035.0406666666674,918.7659999999988,794.6539999999994,1340.812,1059.814,2148.046,985.0020000000012,1693.6379999999965,1277.2474285714277,488.1601091564322,2,0,322242.37999999995,8.506000000001677,6,0.3131070409358269,-0.9497178427914316
2007-06-22,0.8743638888888887,1259.0839999999998,239.8477847222225,244.04,234.26,3.7833333333333297,3322.0,2147.0,7054.0,1058.6533333333346,927.2720000000004,918.7659999999988,794.6539999999994,1340.812,1059.814,2148.046,985.0020000000012,1167.7665714285713,464.57884854523945,3,0,323501.4639999999,331.81199999999933,6,0.2967128192734907,-0.9549667548552552
2007-06-23,0.6872250000000003,989.6040000000004,240.4643819444445,245.92,233.34,3.0662499999999997,2269.0,4011.0,4547.0,1422.1500000000012,1259.0839999999998,927.2720000000004,918.7659999999988,794.6539999999994,1340.812,1059.814,2148.046,1206.9211428571427,458.1130610156672,4,0,324491.0679999999,-269.47999999999945,6,0.2802306751992159,-0.9599326896597448
2007-06-24,1.4012236111111112,2017.762,239.50169444444413,243.8,234.13,5.974999999999991,3289.0,4498.0,11108.0,1651.4853333333351,989.6040000000004,1259.0839999999998,927.2720000000004,918.7659999999988,794.6539999999994,1340.812,1059.814,1041.4294285714284,195.36446768613723,5,1,326508.8299999999,1028.158,6,0.263665492728007,-0.9646141756912436
2007-06-25,1.352145833333335,1947.0900000000024,240.2191805555548,245.94,230.33,5.769305555555571,4124.0,5038.0,8734.0,1547.775333333336,2017.762,989.6040000000004,1259.0839999999998,927.2720000000004,918.7659999999988,794.6539999999994,1340.812,1178.2791428571425,418.48855796203634,6,1,328455.9199999999,-70.67199999999798,6,0.2470221804809355,-0.9690098257244062
2007-06-26,0.4711625000000016,678.4740000000023,240.77620138888912,245.73,233.49,2.078750000000008,0.0,529.0,4241.0,1155.974666666669,1947.0900000000024,2017.762,989.6040000000004,1259.0839999999998,927.2720000000004,918.7659999999988,794.6539999999994,1264.890285714286,510.38201588147695,0,0,329134.3939999999,-1268.616,6,0.2303056702306122,-0.973118337233262
2007-06-27,0.585785813630041,842.359999999999,240.2692559109875,246.72,233.59,2.56077885952713,973.0,535.0,4357.0,865.0400000000027,678.4740000000023,1947.0900000000024,2017.762,989.6040000000004,1259.0839999999998,927.2720000000004,918.7659999999988,1248.2931428571433,529.7440344957281,1,0,329976.7539999999,163.88599999999667,6,0.2135209154397961,-0.9769384927771816
2007-06-28,0.7460319444444469,1074.2860000000037,240.15616666666625,246.14,233.95,3.30680555555556,1761.0,2588.0,5106.0,907.8640000000014,842.359999999999,678.4740000000023,1947.0900000000024,2017.762,989.6040000000004,1259.0839999999998,927.2720000000004,1237.3780000000006,538.3821518661273,2,0,331051.0399999999,231.92600000000448,6,0.1966728897935764,-0.980469160361632
2007-06-29,0.560379166666666,806.945999999999,240.57494444444416,245.02,234.02,2.500833333333324,932.0,2400.0,3711.0,815.8420000000016,1074.2860000000037,842.359999999999,678.4740000000023,1947.0900000000024,2017.762,989.6040000000004,1259.0839999999998,1258.380000000001,527.016402320334,3,0,331857.9859999999,-267.34000000000447,6,0.1797665857255624,-0.9837092937736096
2007-06-30,0.3932597222222215,566.2939999999991,240.83563194444457,245.39,235.87,1.807361111111104,0.0,951.0,3482.0,616.9353333333341,806.945999999999,1074.2860000000037,842.359999999999,678.4740000000023,1947.0900000000024,2017.762,989.6040000000004,1193.788857142858,553.9352820921214,4,0,332424.2799999999,-240.65199999999996,6,0.1628070129385171,-0.986657932891657
2007-07-01,0.3316430555555564,477.5660000000013,240.3189652777778,243.55,235.94,1.5356944444444294,0.0,786.0,2402.0,586.1720000000001,566.2939999999991,806.945999999999,1074.2860000000037,842.359999999999,678.4740000000023,1947.0900000000024,2017.762,1133.3160000000007,601.0442794525783,5,1,332901.8459999999,-88.72799999999779,6,0.1457991969198751,-0.9893142039703664
2007-07-02,0.496288888888887,714.6559999999973,241.1322152777776,244.95,235.19,2.207638888888888,0.0,791.0,3449.0,754.8080000000003,477.5660000000013,566.2939999999991,806.945999999999,1074.2860000000037,842.359999999999,678.4740000000023,1947.0900000000024,913.2880000000008,496.05148342889055,6,1,333616.5019999999,237.08999999999605,6,0.1287481774525813,-0.99167731989929
2007-07-03,0.7445847222222217,1072.201999999999,240.42226388888884,245.54,232.03,3.2499999999999893,1985.0,3621.0,4816.0,910.5886666666656,714.6559999999973,477.5660000000013,566.2939999999991,806.945999999999,1074.2860000000037,842.359999999999,678.4740000000023,737.2260000000002,195.842516061595,0,0,334688.7039999999,357.546000000002,6,0.1116590071216951,-0.993746580436178
2007-07-04,0.6561861111111094,944.9079999999974,240.0945069444442,245.45,232.08,2.8770833333333226,971.0,1334.0,5231.0,1165.9786666666655,1072.201999999999,714.6559999999973,477.5660000000013,566.2939999999991,806.945999999999,1074.2860000000037,842.359999999999,793.4728571428568,229.7596233337765,1,0,335633.6119999999,-127.29400000000192,6,0.0945367498171991,-0.9955213724144752
2007-07-05,1.028351388888887,1480.8259999999975,239.75840972222275,245.01,231.24,4.429166666666647,2603.0,6451.0,7270.0,1240.3906666666655,944.9079999999974,1072.201999999999,714.6559999999973,477.5660000000013,566.2939999999991,806.945999999999,1074.2860000000037,808.122571428571,236.5647402374698,2,0,337114.4379999999,535.9180000000003,6,0.077386479233463,-0.9970011699250152
2007-07-06,0.8996097222222214,1295.4379999999987,239.4236666666666,245.45,232.01,3.889583333333343,0.0,4368.0,9541.0,1360.1539999999995,1480.8259999999975,944.9079999999974,1072.201999999999,714.6559999999973,477.5660000000013,566.2939999999991,806.945999999999,866.199714285713,340.0621287322458,3,0,338409.87599999993,-185.387999999999,6,0.060213277365793,-0.9981855344718586
2007-07-07,0.9063224461431544,1304.1979999999992,240.18230020847832,245.02,232.15,3.942460041695626,4363.0,667.0,6797.0,1311.65,1295.4379999999987,1480.8259999999975,944.9079999999974,1072.201999999999,714.6559999999973,477.5660000000013,566.2939999999991,935.9842857142844,374.2768152912668,4,0,339714.0739999999,8.760000000000446,6,0.0430222330045305,-0.99907411510223
2007-07-08,0.9273013888888878,1335.3139999999985,240.01161111111105,243.89,233.74,3.97152777777777,3049.0,792.0,8376.0,1222.0586666666666,1304.1979999999992,1295.4379999999987,1480.8259999999975,944.9079999999974,1072.201999999999,714.6559999999973,477.5660000000013,1041.3991428571414,356.2824708193548,5,1,341049.3879999999,31.115999999999303,6,0.025818440227133,-0.9996666485105112
2007-07-09,0.7129611111111108,1026.6639999999995,240.06715277777792,244.04,234.57,3.080694444444438,969.0,736.0,4690.0,1109.6699999999998,1335.3139999999985,1304.1979999999992,1295.4379999999987,1480.8259999999975,944.9079999999974,1072.201999999999,714.6559999999973,1163.9345714285698,266.1443234906347,6,1,342076.0519999999,-308.6499999999989,7,0.0086069968886886,-0.9999629591162656
2007-07-10,0.6715499999999989,967.0319999999984,240.67181250000007,245.31,234.82,2.927777777777767,1018.0,5281.0,3445.0,1017.8693333333334,1026.6639999999995,1335.3139999999985,1304.1979999999992,1295.4379999999987,1480.8259999999975,944.9079999999974,1072.201999999999,1208.5071428571414,194.9708447122572,0,0,343043.0839999999,-59.632000000001085,7,-0.008606996888688,-0.9999629591162656
2007-07-11,0.7360499999999994,1059.9119999999991,240.1869375000001,245.62,231.99,3.2306944444444494,467.0,3214.0,4695.0,1010.118000000001,967.0319999999984,1026.6639999999995,1335.3139999999985,1304.1979999999992,1295.4379999999987,1480.8259999999975,944.9079999999974,1193.4828571428557,210.64695197053723,1,0,344102.9959999999,92.88000000000068,7,-0.0258184402271323,-0.9996666485105112
2007-07-12,0.6968125000000016,1003.4100000000022,240.65963194444453,244.91,235.02,3.095416666666662,2329.0,2218.0,5632.0,1040.2040000000009,1059.9119999999991,967.0319999999984,1026.6639999999995,1335.3139999999985,1304.1979999999992,1295.4379999999987,1480.8259999999975,1209.911999999999,191.65730152888725,2,0,345106.4059999999,-56.50199999999688,7,-0.0430222330045303,-0.99907411510223
2007-07-13,0.734229166666665,1057.2899999999977,240.4444444444444,245.17,234.19,3.2331944444444423,2922.0,770.0,3973.0,1043.4080000000006,1003.4100000000022,1059.9119999999991,967.0319999999984,1026.6639999999995,1335.3139999999985,1304.1979999999992,1295.4379999999987,1141.7097142857135,161.80386560454295,3,0,346163.6959999999,53.87999999999545,7,-0.0602132773657927,-0.9981855344718586
2007-07-14,0.7427249999999991,1069.5239999999988,240.59945138888867,245.04,233.37,3.268611111111108,2826.0,3563.0,4005.0,1161.673333333333,1057.2899999999977,1003.4100000000022,1059.9119999999991,967.0319999999984,1026.6639999999995,1335.3139999999985,1304.1979999999992,1107.6885714285706,148.59070223813052,4,0,347233.21999999986,12.23400000000106,7,-0.0773864792334632,-0.9970011699250152
2007-07-15,0.9431986111111104,1358.205999999999,239.9101388888891,243.55,235.22,4.034861111111104,997.0,3047.0,10177.0,1172.270000000001,1069.5239999999988,1057.2899999999977,1003.4100000000022,1059.9119999999991,967.0319999999984,1026.6639999999995,1335.3139999999985,1074.1637142857137,120.7258239562132,5,1,348591.42599999986,288.68200000000024,7,-0.0945367498171993,-0.9955213724144752
2007-07-16,0.7563055555555565,1089.0800000000013,240.33889583333337,244.56,230.58,3.2893055555555497,1825.0,2831.0,5277.0,1209.148000000001,1358.205999999999,1069.5239999999988,1057.2899999999977,1003.4100000000022,1059.9119999999991,967.0319999999984,1026.6639999999995,1077.4339999999993,129.005188774206,6,1,349680.5059999999,-269.1259999999977,7,-0.1116590071216944,-0.993746580436178
2007-07-17,0.8195541666666663,1180.1579999999994,240.61764583333348,245.74,234.73,3.5162499999999928,923.0,594.0,9386.0,1059.1873333333338,1089.0800000000013,1358.205999999999,1069.5239999999988,1057.2899999999977,1003.4100000000022,1059.9119999999991,967.0319999999984,1086.350571428571,127.0534874752397,0,0,350860.6639999999,91.07799999999816,7,-0.1287481774525806,-0.99167731989929
2007-07-18,0.6307805555555537,908.3239999999972,239.9830555555556,245.11,233.79,2.786111111111102,67.0,2227.0,4631.0,936.944666666665,1180.1579999999994,1089.0800000000013,1358.205999999999,1069.5239999999988,1057.2899999999977,1003.4100000000022,1059.9119999999991,1116.7971428571425,118.9744288092106,1,0,351768.9879999999,-271.8340000000021,7,-0.1457991969198744,-0.9893142039703664
2007-07-19,0.5016333333333298,722.351999999995,241.03003472222252,245.18,235.5,2.199444444444433,1015.0,647.0,5284.0,900.0859999999984,908.3239999999972,1180.1579999999994,1089.0800000000013,1358.205999999999,1069.5239999999988,1057.2899999999977,1003.4100000000022,1095.1417142857135,142.52012546271024,2,0,352491.3399999999,-185.9720000000024,7,-0.1628070129385164,-0.9866579328916572
2007-07-20,0.7427652777777777,1069.582,240.76461805555567,246.52,235.24,3.2336111111111085,1029.0,2550.0,6419.0,862.1053333333333,722.351999999995,908.3239999999972,1180.1579999999994,1089.0800000000013,1358.205999999999,1069.5239999999988,1057.2899999999977,1054.99057142857,200.47634138626327,3,0,353560.9219999999,347.2300000000049,7,-0.1797665857255621,-0.9837092937736098
2007-07-21,0.551654166666668,794.382000000002,240.85480555555597,246.06,234.92,2.4508333333333145,0.0,633.0,4427.0,1050.7113333333348,1069.582,722.351999999995,908.3239999999972,1180.1579999999994,1089.0800000000013,1358.205999999999,1069.5239999999988,1056.7465714285702,200.55365798946403,4,0,354355.3039999999,-275.1999999999979,7,-0.1966728897935762,-0.980469160361632
2007-07-22,0.8945624999999994,1288.1699999999992,241.29188194444453,245.67,236.3,3.8940277777777736,3775.0,1968.0,6604.0,999.8586666666678,794.382000000002,1069.582,722.351999999995,908.3239999999972,1180.1579999999994,1089.0800000000013,1358.205999999999,1017.4405714285704,223.30390077415737,5,1,355643.4739999999,493.7879999999972,7,-0.2135209154397959,-0.9769384927771816
2007-07-23,0.7000183206106861,917.0239999999988,240.5965496183205,243.58,235.72,3.0916030534351147,862.0,632.0,5585.0,1019.622666666667,1288.1699999999992,794.382000000002,1069.582,722.351999999995,908.3239999999972,1180.1579999999994,1089.0800000000013,1007.4354285714278,206.42206705587807,6,1,356560.49799999985,-371.1460000000003,7,-0.2303056702306119,-0.973118337233262
2007-07-24,0.5928291666666665,853.6739999999998,236.50723611111093,244.36,229.85,2.660555555555556,830.0,695.0,4176.0,830.1100000000016,917.0239999999988,1288.1699999999992,794.382000000002,1069.582,722.351999999995,908.3239999999972,1180.1579999999994,982.8559999999987,205.32079405003205,0,0,357414.17199999985,-63.34999999999911,7,-0.2470221804809352,-0.9690098257244064
2007-07-25,0.4997444444444466,719.6320000000031,234.7412569444443,239.62,228.3,2.276249999999993,848.0,694.0,3335.0,776.7960000000024,853.6739999999998,917.0239999999988,1288.1699999999992,794.382000000002,1069.582,722.351999999995,908.3239999999972,936.2154285714274,189.50474066793527,1,0,358133.8039999998,-134.04199999999662,7,-0.2636654927280072,-0.9646141756912436
2007-07-26,0.52575138888889,757.0820000000015,231.08822916666665,239.07,224.44,2.3868055555555734,909.0,671.0,4628.0,718.200000000003,719.6320000000031,853.6739999999998,917.0239999999988,1288.1699999999992,794.382000000002,1069.582,722.351999999995,909.2594285714282,206.7673203570167,2,0,358890.8859999998,37.44999999999834,7,-0.2802306751992161,-0.9599326896597444
2007-07-27,0.4707541666666673,677.886000000001,234.261861111111,242.51,227.55,2.1438888888888785,1068.0,703.0,3130.0,848.4633333333354,757.0820000000015,719.6320000000031,853.6739999999998,917.0239999999988,1288.1699999999992,794.382000000002,1069.582,914.2208571428577,201.8942054240568,3,0,359568.7719999998,-79.19600000000048,7,-0.2967128192734901,-0.9549667548552552
2007-07-28,0.7711263888888894,1110.4220000000007,235.5689027777775,250.92,225.45,3.451666666666673,2111.0,2418.0,4765.0,949.5186666666688,677.886000000001,757.0820000000015,719.6320000000031,853.6739999999998,917.0239999999988,1288.1699999999992,794.382000000002,858.2642857142864,205.89914031366575,4,0,360679.19399999984,432.5359999999997,7,-0.3131070409358267,-0.9497178427914316
2007-07-29,0.7362833333333343,1060.2480000000014,234.25662500000016,238.76,229.0,3.291527777777787,428.0,512.0,7756.0,1182.148000000002,1110.4220000000007,677.886000000001,757.0820000000015,719.6320000000031,853.6739999999998,917.0239999999988,1288.1699999999992,903.4128571428575,223.45788112560425,5,1,361739.4419999999,-50.173999999999296,7,-0.3294084822245302,-0.9441875088341994
2007-07-30,0.9560625434329396,1375.7740000000003,235.96373175816544,240.44,225.25,4.226546212647665,7091.0,2136.0,5563.0,1142.3466666666682,1060.2480000000014,1110.4220000000007,677.886000000001,757.0820000000015,719.6320000000031,853.6739999999998,917.0239999999988,870.8525714285723,167.699406398138,6,1,363115.21599999984,315.52599999999893,7,-0.3456123126707333,-0.9383773917408642
2007-07-31,0.6882069444444442,991.0179999999996,234.5008680555553,238.64,227.4,3.0759722222222314,1747.0,1288.0,3847.0,1064.0253333333346,1375.7740000000003,1060.2480000000014,1110.4220000000007,677.886000000001,757.0820000000015,719.6320000000031,853.6739999999998,936.3882857142868,255.43684304978404,0,0,364106.2339999998,-384.7560000000007,7,-0.3617137307297674,-0.9322892131745134
2007-08-01,0.5731138888888893,825.2840000000006,235.3630416666664,239.98,230.72,2.5509722222222213,0.0,1607.0,5599.0,762.9540000000025,991.0179999999996,1375.7740000000003,1060.2480000000014,1110.4220000000007,677.886000000001,757.0820000000015,719.6320000000031,956.0088571428583,253.29030432255263,1,0,364931.5179999998,-165.73399999999913,7,-0.3777079652039646,-0.92592477719385
2007-08-02,0.3281666666666694,472.5600000000039,235.64104861111093,240.1,230.66,1.479305555555539,0.0,151.0,2333.0,740.7813333333364,825.2840000000006,991.0179999999996,1375.7740000000003,1060.2480000000014,1110.4220000000007,677.886000000001,757.0820000000015,971.1020000000008,239.6373018181198,2,0,365404.0779999998,-352.72399999999664,7,-0.3935902766564664,-0.9192859697186104
2007-08-03,0.6420138888888899,924.5000000000014,234.9437222222216,239.56,229.54,2.838194444444436,975.0,3633.0,4346.0,866.5246666666693,472.5600000000039,825.2840000000006,991.0179999999996,1375.7740000000003,1060.2480000000014,1110.4220000000007,677.886000000001,930.4560000000012,298.811842326686,3,0,366328.5779999998,451.93999999999744,7,-0.4093559588156211,-0.9123747579707274
2007-08-04,0.8350791666666663,1202.5139999999994,235.553680555556,241.11,229.4,3.623333333333331,1837.0,49.0,7157.0,1249.625333333335,924.5000000000014,472.5600000000039,825.2840000000006,991.0179999999996,1375.7740000000003,1060.2480000000014,1110.4220000000007,965.6865714285724,277.8748577992509,4,0,367531.09199999983,278.0139999999981,7,-0.4250003399695539,-0.9051931898913976
2007-08-05,1.1262930555555566,1621.8620000000014,235.50723611111107,240.64,228.29,4.941666666666658,907.0,10265.0,6559.0,1048.4973333333348,1202.5139999999994,924.5000000000014,472.5600000000039,825.2840000000006,991.0179999999996,1375.7740000000003,1060.2480000000014,978.8425714285725,287.86974597021094,5,1,369152.9539999999,419.348000000002,7,-0.4405187843504952,-0.8977433935342336
