Date,avg_active_power,total_active_power,avg_voltage,max_voltage,min_voltage,avg_intensity,sum_sub_1,sum_sub_2,sum_sub_3,target,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,day_of_week,is_weekend
2007-11-21,1.217398193189714,1751.8359999999984,241.4967616400275,247.95,234.17,5.1149409312022325,1139.0,549.0,9455.0,1932.3780000000038,2095.8559999999957,1723.6540000000018,2183.858000000002,2610.0939999999946,2309.7539999999995,1491.9879999999982,2047.9939999999986,2066.171142857141,369.06430178647935,2,0
2007-11-22,1.3419291666666693,1932.3780000000038,241.56504861111085,249.24,230.77,5.6562499999999885,2867.0,297.0,9001.0,2522.6179999999963,1751.8359999999984,2095.8559999999957,1723.6540000000018,2183.858000000002,2610.0939999999946,2309.7539999999995,1491.9879999999982,2023.8628571428558,387.9856074115056,3,0
2007-11-23,1.751818055555553,2522.6179999999963,240.72236805555573,249.03,231.59,7.340694444444422,2168.0,6181.0,13685.0,1899.0540000000028,1932.3780000000038,1751.8359999999984,2095.8559999999957,1723.6540000000018,2183.858000000002,2610.0939999999946,2309.7539999999995,2086.7757142857135,316.4831253056573,4,0
2007-11-24,1.318787500000002,1899.0540000000028,241.8027430555558,249.13,232.3,5.512638888888885,1573.0,4131.0,13451.0,1395.598000000001,2522.6179999999963,1932.3780000000038,1751.8359999999984,2095.8559999999957,1723.6540000000018,2183.858000000002,2610.0939999999946,2117.184857142856,349.937037658406,5,1
2007-11-25,0.9691652777777785,1395.598000000001,242.66115972222224,249.76,233.79,4.086666666666661,3556.0,279.0,5678.0,1569.716000000001,1899.0540000000028,2522.6179999999963,1932.3780000000038,1751.8359999999984,2095.8559999999957,1723.6540000000018,2183.858000000002,2015.6077142857143,279.025631444921,6,1
2007-11-26,1.0900805555555562,1569.716000000001,241.1164930555558,248.93,234.58,4.601388888888882,1088.0,288.0,8926.0,2801.011999999998,1395.598000000001,1899.0540000000028,2522.6179999999963,1932.3780000000038,1751.8359999999984,2095.8559999999957,1723.6540000000018,1902.999142857143,349.8739946206467,0,0
2007-11-27,1.9451472222222208,2801.011999999998,241.32109722222214,249.35,232.4,8.15625000000001,1063.0,11020.0,15111.0,1644.9400000000014,1569.716000000001,1395.598000000001,1899.0540000000028,2522.6179999999963,1932.3780000000038,1751.8359999999984,2095.8559999999957,1881.008,367.4231378052633,1,0
2007-11-28,1.1423194444444453,1644.9400000000014,242.8948055555559,250.57,231.77,4.7755555555555285,1182.0,769.0,7810.0,1719.2300000000005,2801.011999999998,1569.716000000001,1395.598000000001,1899.0540000000028,2522.6179999999963,1932.3780000000038,1751.8359999999984,1981.7445714285716,506.4930523244623,2,0
2007-11-29,1.1947394023627522,1719.2300000000005,242.73104239054885,250.3,234.86,5.018485059068771,2031.0,283.0,8818.0,2331.728000000006,1644.9400000000014,2801.011999999998,1569.716000000001,1395.598000000001,1899.0540000000028,2522.6179999999963,1932.3780000000038,1966.4737142857152,516.1004822854131,3,0
2007-11-30,1.6192555555555597,2331.728000000006,243.48775000000015,249.17,236.07,6.757222222222222,0.0,7941.0,13601.0,3134.942000000002,1719.2300000000005,1644.9400000000014,2801.011999999998,1569.716000000001,1395.598000000001,1899.0540000000028,2522.6179999999963,1936.0240000000001,524.6641604734702,4,0
2007-12-01,2.177043055555557,3134.942000000002,240.2660833333335,247.23,230.6,9.19152777777778,9356.0,353.0,17847.0,2946.1879999999965,2331.728000000006,1719.2300000000005,1644.9400000000014,2801.011999999998,1569.716000000001,1395.598000000001,1899.0540000000028,1908.7540000000015,493.10554181162183,5,1
2007-12-02,2.0459638888888865,2946.1879999999965,240.73000694444445,246.84,232.14,8.618611111111138,2090.0,6915.0,10636.0,1762.06,3134.942000000002,2331.728000000006,1719.2300000000005,1644.9400000000014,2801.011999999998,1569.716000000001,1395.598000000001,2085.30942857143,676.2837962016772,6,1
2007-12-03,1.2236527777777777,1762.06,241.07959027777818,247.99,233.02,5.165555555555556,1141.0,299.0,10428.0,2067.6360000000022,2946.1879999999965,3134.942000000002,2331.728000000006,1719.2300000000005,1644.9400000000014,2801.011999999998,1569.716000000001,2306.8222857142864,666.5949640918155,0,0
2007-12-04,1.4358583333333348,2067.6360000000022,241.53597916666638,247.42,232.81,6.0451388888888955,1012.0,5828.0,8561.0,2153.1199999999985,1762.06,2946.1879999999965,3134.942000000002,2331.728000000006,1719.2300000000005,1644.9400000000014,2801.011999999998,2334.3000000000006,634.3301158093192,1,0
2007-12-05,1.4952222222222211,2153.1199999999985,241.22788194444445,248.17,230.96,6.348194444444435,3422.0,295.0,10919.0,2487.9340000000007,2067.6360000000022,1762.06,2946.1879999999965,3134.942000000002,2331.728000000006,1719.2300000000005,1644.9400000000014,2229.5320000000015,604.2493188687362,2,0
2007-12-06,1.727731944444445,2487.9340000000007,239.71009722222232,247.58,231.68,7.337916666666658,4751.0,318.0,11908.0,1769.0160000000005,2153.1199999999985,2067.6360000000022,1762.06,2946.1879999999965,3134.942000000002,2331.728000000006,1719.2300000000005,2302.1291428571435,550.4395224640709,3,0
2007-12-07,1.2284833333333336,1769.0160000000005,240.67104861111116,247.09,234.88,5.157916666666661,459.0,3710.0,10263.0,2213.403999999997,2487.9340000000007,2153.1199999999985,2067.6360000000022,1762.06,2946.1879999999965,3134.942000000002,2331.728000000006,2411.944000000001,487.89324679209403,4,0
2007-12-08,1.537086111111109,2213.403999999997,239.55993055555595,245.4,230.21,6.508055555555561,1133.0,2354.0,12283.0,2274.5840000000044,1769.0160000000005,2487.9340000000007,2153.1199999999985,2067.6360000000022,1762.06,2946.1879999999965,3134.942000000002,2331.5565714285717,546.1876596637373,5,1
2007-12-09,1.5795722222222253,2274.5840000000044,239.91507638888834,246.68,228.95,6.701527777777743,4176.0,2428.0,8728.0,1758.754000000002,2213.403999999997,1769.0160000000005,2487.9340000000007,2153.1199999999985,2067.6360000000022,1762.06,2946.1879999999965,2199.9082857142853,415.76009564559706,6,1
2007-12-10,1.2213569444444459,1758.754000000002,241.90383333333324,249.31,233.45,5.17458333333332,1102.0,278.0,8281.0,2305.1039999999957,2274.5840000000044,2213.403999999997,1769.0160000000005,2487.9340000000007,2153.1199999999985,2067.6360000000022,1762.06,2103.964857142858,264.99868010201254,0,0
2007-12-11,1.6007666666666638,2305.1039999999957,241.4602361111109,248.56,232.22,6.71222222222222,1050.0,3817.0,12740.0,1588.0620000000004,1758.754000000002,2274.5840000000044,2213.403999999997,1769.0160000000005,2487.9340000000007,2153.1199999999985,2067.6360000000022,2103.492571428572,265.7115748042441,1,0
2007-12-12,1.1028208333333336,1588.0620000000004,242.47632638888874,248.35,233.27,4.591111111111122,1152.0,254.0,7759.0,1847.7459999999999,2305.1039999999957,1758.754000000002,2274.5840000000044,2213.403999999997,1769.0160000000005,2487.9340000000007,2153.1199999999985,2137.416571428571,275.35475781063064,2,0
2007-12-13,1.2831569444444444,1847.7459999999999,241.82734027777786,247.39,231.0,5.419583333333339,1103.0,1448.0,8911.0,1974.808,1588.0620000000004,2305.1039999999957,1758.754000000002,2274.5840000000044,2213.403999999997,1769.0160000000005,2487.9340000000007,2056.694,344.20254904343585,3,0
2007-12-14,1.3713944444444444,1974.808,241.98592361111105,248.96,232.29,5.757777777777765,980.0,3849.0,12941.0,2736.8759999999957,1847.7459999999999,1588.0620000000004,2305.1039999999957,1758.754000000002,2274.5840000000044,2213.403999999997,1769.0160000000005,1965.2385714285715,291.54617410332236,4,0
2007-12-15,1.9006083333333303,2736.8759999999957,241.2806458333333,248.89,228.75,7.979999999999991,1706.0,3687.0,14313.0,2762.2179999999903,1974.808,1847.7459999999999,1588.0620000000004,2305.1039999999957,1758.754000000002,2274.5840000000044,2213.403999999997,1994.6374285714282,278.5477985976878,5,1
2007-12-16,1.9182069444444376,2762.2179999999903,242.68498611111107,248.68,231.58,7.992222222222228,3410.0,2281.0,12929.0,1797.0660000000018,2736.8759999999957,1974.808,1847.7459999999999,1588.0620000000004,2305.1039999999957,1758.754000000002,2274.5840000000044,2069.4191428571426,393.58319900262615,6,1
2007-12-17,1.2488297428769992,1797.0660000000018,242.62575399583056,250.3,233.44,5.189437109103534,1636.0,243.0,10567.0,2623.1940000000036,2762.2179999999903,2736.8759999999957,1974.808,1847.7459999999999,1588.0620000000004,2305.1039999999957,1758.754000000002,2139.0811428571405,471.4082599627826,0,0
2007-12-18,1.8216625000000024,2623.1940000000036,242.9399861111113,252.14,232.88,7.602083333333332,1123.0,5810.0,11093.0,2196.052000000001,1797.0660000000018,2762.2179999999903,2736.8759999999957,1974.808,1847.7459999999999,1588.0620000000004,2305.1039999999957,2144.554285714283,466.45300239634764,1,0
2007-12-19,1.525036111111112,2196.052000000001,242.70109722222244,251.65,232.51,6.334444444444434,1233.0,2658.0,11679.0,1949.7579999999994,2623.1940000000036,1797.0660000000018,2762.2179999999903,2736.8759999999957,1974.808,1847.7459999999999,1588.0620000000004,2189.995714285713,499.0550607543899,2,0
2007-12-20,1.3539986111111106,1949.7579999999994,243.16793750000025,251.17,234.24,5.613333333333343,1859.0,276.0,13592.0,1982.5760000000032,2196.052000000001,2623.1940000000036,1797.0660000000018,2762.2179999999903,2736.8759999999957,1974.808,1847.7459999999999,2276.8514285714273,424.11492123041614,3,0
2007-12-21,1.376788888888891,1982.5760000000032,242.88163194444428,251.0,234.45,5.713749999999989,1191.0,200.0,12251.0,2611.2639999999988,1949.7579999999994,2196.052000000001,2623.1940000000036,1797.0660000000018,2762.2179999999903,2736.8759999999957,1974.808,2291.4245714285703,408.3733596432095,4,0
2007-12-22,1.8133777777777769,2611.2639999999988,242.14553472222215,251.28,231.89,7.593472222222225,3819.0,4550.0,12673.0,2409.047999999999,1982.5760000000032,1949.7579999999994,2196.052000000001,2623.1940000000036,1797.0660000000018,2762.2179999999903,2736.8759999999957,2292.534285714285,407.37893328517555,5,1
2007-12-23,1.6729499999999993,2409.047999999999,242.55793749999992,249.91,230.56,6.982777777777785,1971.0,3091.0,11962.0,2257.8479999999995,2611.2639999999988,1982.5760000000032,1949.7579999999994,2196.052000000001,2623.1940000000036,1797.0660000000018,2762.2179999999903,2274.589714285714,386.7903372447422,6,1
2007-12-24,1.5679499999999997,2257.8479999999995,242.6504236111118,251.11,233.01,6.54972222222219,2985.0,2316.0,14350.0,2694.968,2409.047999999999,2611.2639999999988,1982.5760000000032,1949.7579999999994,2196.052000000001,2623.1940000000036,1797.0660000000018,2224.136857142858,331.69258858337685,0,0
2007-12-25,1.8715055555555555,2694.968,242.98086805555548,249.3,235.87,7.7909722222222175,4588.0,3368.0,9084.0,2580.279999999999,2257.8479999999995,2409.047999999999,2611.2639999999988,1982.5760000000032,1949.7579999999994,2196.052000000001,2623.1940000000036,2289.962857142858,273.4152300460624,1,0
2007-12-26,1.7918611111111102,2580.279999999999,242.39239583333224,250.78,233.79,7.426111111111051,1109.0,2773.0,9480.0,2532.1979999999985,2694.968,2257.8479999999995,2409.047999999999,2611.2639999999988,1982.5760000000032,1949.7579999999994,2196.052000000001,2300.2162857142857,288.90182003448166,2,0
2007-12-27,1.7584708333333323,2532.1979999999985,242.11161111111116,249.34,229.44,7.395833333333324,4122.0,1490.0,7960.0,3113.0519999999947,2580.279999999999,2694.968,2257.8479999999995,2409.047999999999,2611.2639999999988,1982.5760000000032,1949.7579999999994,2355.1059999999998,302.0156977752388,3,0
2007-12-28,2.161841666666663,3113.0519999999947,242.28447916666605,249.41,231.02,9.030555555555578,1980.0,8554.0,15823.0,3298.955999999997,2532.1979999999985,2580.279999999999,2694.968,2257.8479999999995,2409.047999999999,2611.2639999999988,1982.5760000000032,2438.311714285714,246.93896997281615,4,0
2007-12-29,2.2909416666666647,3298.955999999997,240.55066666666684,247.21,232.06,9.559999999999976,4836.0,2434.0,14906.0,2558.9159999999965,3113.0519999999947,2532.1979999999985,2580.279999999999,2694.968,2257.8479999999995,2409.047999999999,2611.2639999999988,2599.808285714284,267.98151153745914,5,1
2007-12-30,1.7770249999999976,2558.9159999999965,242.09917361111067,251.21,230.81,7.465694444444434,3595.0,3597.0,13485.0,2216.542,3298.955999999997,3113.0519999999947,2532.1979999999985,2580.279999999999,2694.968,2257.8479999999995,2409.047999999999,2698.0499999999984,376.82904947645596,6,1
2007-12-31,1.5392652777777778,2216.542,241.09479166666654,248.41,230.54,6.455000000000009,0.0,3457.0,14071.0,2759.7380000000026,2558.9159999999965,3298.955999999997,3113.0519999999947,2532.1979999999985,2580.279999999999,2694.968,2257.8479999999995,2719.4597142857124,361.6232565501018,0,0
2008-01-01,1.916484722222224,2759.7380000000026,241.03667361111104,246.65,233.46,7.97861111111109,2461.0,2739.0,12355.0,1644.1059999999995,2216.542,2558.9159999999965,3298.955999999997,3113.0519999999947,2532.1979999999985,2580.279999999999,2694.968,2713.5588571428552,370.63580278552706,1,0
2008-01-02,1.1417402777777774,1644.1059999999995,242.41745138888865,249.4,234.07,4.77041666666668,0.0,3094.0,8987.0,1510.1079999999986,2759.7380000000026,2216.542,2558.9159999999965,3298.955999999997,3113.0519999999947,2532.1979999999985,2580.279999999999,2722.8117142857127,370.9027220955661,2,0
2008-01-03,1.04868611111111,1510.1079999999986,243.07745833333377,250.2,233.62,4.401666666666661,1130.0,846.0,6671.0,2291.851999999999,1644.1059999999995,2759.7380000000026,2216.542,2558.9159999999965,3298.955999999997,3113.0519999999947,2532.1979999999985,2589.07257142857,554.3014516304418,3,0
2008-01-04,1.5915638888888881,2291.851999999999,241.27338194444434,249.12,231.49,6.715138888888889,1241.0,5326.0,11752.0,2183.248,1510.1079999999986,1644.1059999999995,2759.7380000000026,2216.542,2558.9159999999965,3298.955999999997,3113.0519999999947,2443.0597142857127,689.8299481325579,4,0
2008-01-05,1.5161444444444445,2183.248,238.82294444444446,246.74,228.75,6.446805555555566,2113.0,286.0,14591.0,1825.1839999999975,2291.851999999999,1510.1079999999986,1644.1059999999995,2759.7380000000026,2216.542,2558.9159999999965,3298.955999999997,2325.7454285714275,623.5420010656458,5,1
2008-01-06,1.267488888888887,1825.1839999999975,239.4072916666668,246.22,227.18,5.390138888888863,1966.0,2445.0,7824.0,1695.8140000000008,2183.248,2291.851999999999,1510.1079999999986,1644.1059999999995,2759.7380000000026,2216.542,2558.9159999999965,2166.3585714285705,452.43144448592176,6,1
2008-01-07,1.1776486111111117,1695.8140000000008,240.7439374999999,246.23,232.88,4.915277777777784,1288.0,282.0,10294.0,2043.550000000001,1825.1839999999975,2183.248,2291.851999999999,1510.1079999999986,1644.1059999999995,2759.7380000000026,2216.542,2061.539714285714,430.8044946243841,0,0
2008-01-08,1.4191319444444452,2043.550000000001,240.82180555555533,247.09,232.3,5.990000000000021,2197.0,3511.0,9793.0,1788.4400000000012,1695.8140000000008,1825.1839999999975,2183.248,2291.851999999999,1510.1079999999986,1644.1059999999995,2759.7380000000026,1987.1499999999996,444.3249295099248,1,0
2008-01-09,1.2419722222222231,1788.4400000000012,241.2586388888891,248.79,231.41,5.231944444444435,1162.0,284.0,8963.0,1894.076000000001,2043.550000000001,1695.8140000000008,1825.1839999999975,2183.248,2291.851999999999,1510.1079999999986,1644.1059999999995,1884.8374285714283,293.70097158326104,2,0
2008-01-10,1.3153305555555561,1894.076000000001,240.80713888888863,248.01,230.79,5.594583333333338,1307.0,285.0,9992.0,1705.8179999999998,1788.4400000000012,2043.550000000001,1695.8140000000008,1825.1839999999975,2183.248,2291.851999999999,1510.1079999999986,1905.4565714285711,278.6653801071901,3,0
2008-01-11,1.184595833333333,1705.8179999999998,240.41004861111136,247.04,233.65,4.9634722222222045,1261.0,290.0,7997.0,2871.4080000000026,1894.076000000001,1788.4400000000012,2043.550000000001,1695.8140000000008,1825.1839999999975,2183.248,2291.851999999999,1960.309142857143,219.3527436006706,4,0
2008-01-12,1.994033333333335,2871.4080000000026,239.96018055555595,247.88,228.1,8.523888888888889,5594.0,2621.0,11116.0,2881.656000000004,1705.8179999999998,1894.076000000001,1788.4400000000012,2043.550000000001,1695.8140000000008,1825.1839999999975,2183.248,1876.5900000000001,180.0354447768524,5,1
2008-01-13,2.0025406532314136,2881.656000000004,239.75119527449604,246.81,230.5,8.449339819318961,6505.0,340.0,9362.0,2024.931999999999,2871.4080000000026,1705.8179999999998,1894.076000000001,1788.4400000000012,2043.550000000001,1695.8140000000008,1825.1839999999975,1974.898571428572,412.805092406758,6,1
2008-01-14,1.4062027777777772,2024.931999999999,240.29900694444424,248.13,228.2,6.0145833333333245,5918.0,339.0,9738.0,2686.912000000004,2881.656000000004,2871.4080000000026,1705.8179999999998,1894.076000000001,1788.4400000000012,2043.550000000001,1695.8140000000008,2125.8231428571444,526.4337982195001,0,0
2008-01-15,1.8659111111111137,2686.912000000004,240.70948611111135,247.87,231.39,7.89125000000002,782.0,6883.0,14512.0,2135.852000000003,2024.931999999999,2881.656000000004,2871.4080000000026,1705.8179999999998,1894.076000000001,1788.4400000000012,2043.550000000001,2172.840000000001,495.41099591214805,1,0
2008-01-16,1.4832305555555576,2135.852000000003,240.4221458333332,247.59,230.96,6.3195833333333375,1162.0,3430.0,9391.0,1572.2820000000024,2686.912000000004,2024.931999999999,2881.656000000004,2871.4080000000026,1705.8179999999998,1894.076000000001,1788.4400000000012,2264.748857142859,526.1520344537398,2,0
2008-01-17,1.0918625000000017,1572.2820000000024,241.62799305555546,249.55,233.11,4.6449999999999925,1007.0,350.0,8657.0,2186.9880000000016,2135.852000000003,2686.912000000004,2024.931999999999,2881.656000000004,2871.4080000000026,1705.8179999999998,1894.076000000001,2314.379142857145,488.79407656784167,3,0
2008-01-18,1.5187416666666678,2186.9880000000016,239.93293055555526,246.25,232.12,6.432222222222241,1034.0,846.0,14983.0,1980.3060000000005,1572.2820000000024,2135.852000000003,2686.912000000004,2024.931999999999,2881.656000000004,2871.4080000000026,1705.8179999999998,2268.4085714285734,546.6227033956955,4,0
2008-01-19,1.3752125000000004,1980.3060000000005,239.60592361111077,246.3,233.21,5.82888888888888,2521.0,6054.0,8015.0,1740.3679999999995,2186.9880000000016,1572.2820000000024,2135.852000000003,2686.912000000004,2024.931999999999,2881.656000000004,2871.4080000000026,2337.1471428571454,491.56628905008836,5,1
2008-01-20,1.2085888888888885,1740.3679999999995,239.94454166666713,245.99,230.66,5.148888888888886,1775.0,380.0,4940.0,1858.9980000000005,1980.3060000000005,2186.9880000000016,1572.2820000000024,2135.852000000003,2686.912000000004,2024.931999999999,2881.656000000004,2209.8468571428593,443.1493160216717,6,1
2008-01-21,1.2909708333333336,1858.9980000000005,239.56474999999938,246.94,231.33,5.519027777777797,0.0,376.0,10447.0,2325.0180000000005,1740.3679999999995,1980.3060000000005,2186.9880000000016,1572.2820000000024,2135.852000000003,2686.912000000004,2024.931999999999,2046.8057142857158,356.20543481990507,0,0
2008-01-22,1.6145958333333337,2325.0180000000005,240.09477777777727,247.91,229.58,6.928749999999995,4670.0,7640.0,7552.0,1882.3080000000025,1858.9980000000005,1740.3679999999995,1980.3060000000005,2186.9880000000016,1572.2820000000024,2135.852000000003,2686.912000000004,2023.1008571428588,363.35329620422584,1,0
2008-01-23,1.307158333333335,1882.3080000000025,240.90704861111112,247.36,232.82,5.520277777777767,1116.0,387.0,13359.0,1645.021999999998,2325.0180000000005,1858.9980000000005,1740.3679999999995,1980.3060000000005,2186.9880000000016,1572.2820000000024,2135.852000000003,1971.4017142857156,265.81723838614624,2,0
2008-01-24,1.1423763888888874,1645.021999999998,240.77922916666623,247.37,229.11,4.8879166666666585,1107.0,320.0,5935.0,2239.8559999999993,1882.3080000000025,2325.0180000000005,1858.9980000000005,1740.3679999999995,1980.3060000000005,2186.9880000000016,1572.2820000000024,1935.1811428571439,256.79534985108677,3,0
2008-01-25,1.5554555555555551,2239.8559999999993,240.70544444444423,246.48,232.83,6.544027777777773,0.0,2421.0,11409.0,2834.9880000000003,1645.021999999998,1882.3080000000025,2325.0180000000005,1858.9980000000005,1740.3679999999995,1980.3060000000005,2186.9880000000016,1945.572571428572,240.62549671419282,4,0
2008-01-26,1.9687416666666668,2834.9880000000003,239.76020833333342,247.79,227.27,8.366666666666681,4925.0,311.0,15606.0,2381.7659999999987,2239.8559999999993,1645.021999999998,1882.3080000000025,2325.0180000000005,1858.9980000000005,1740.3679999999995,1980.3060000000005,1953.125142857143,250.10858170231236,5,1
2008-01-27,1.6540041666666658,2381.7659999999987,241.303673611111,248.73,229.16,6.9848611111111145,3725.0,3818.0,7367.0,2308.1959999999985,2834.9880000000003,2239.8559999999993,1645.021999999998,1882.3080000000025,2325.0180000000005,1858.9980000000005,1740.3679999999995,2075.2225714285714,417.9143933897045,6,1
2008-01-28,1.6029138888888879,2308.1959999999985,240.46677777777788,247.31,231.75,6.769583333333367,1142.0,280.0,12792.0,2676.0239999999953,2381.7659999999987,2834.9880000000003,2239.8559999999993,1645.021999999998,1882.3080000000025,2325.0180000000005,1858.9980000000005,2166.850857142857,402.28218363209663,0,0
2008-01-29,1.8583499999999968,2676.0239999999953,240.62310416666617,246.63,231.99,7.842222222222221,1487.0,6199.0,11077.0,1640.646000000002,2308.1959999999985,2381.7659999999987,2834.9880000000003,2239.8559999999993,1645.021999999998,1882.3080000000025,2325.0180000000005,2231.022,380.21161878090754,1,0
2008-01-30,1.1393375000000014,1640.646000000002,241.61465277777808,247.0,232.72,4.826388888888878,0.0,261.0,7261.0,1953.9219999999964,2676.0239999999953,2308.1959999999985,2381.7659999999987,2834.9880000000003,2239.8559999999993,1645.021999999998,1882.3080000000025,2281.1657142857134,416.1241877427565,2,0
2008-01-31,1.3568902777777754,1953.9219999999964,241.88574999999994,250.79,231.48,5.793333333333335,1165.0,267.0,9437.0,1534.6520000000023,1640.646000000002,2676.0239999999953,2308.1959999999985,2381.7659999999987,2834.9880000000003,2239.8559999999993,1645.021999999998,2246.64257142857,462.203262310299,3,0
2008-02-01,1.0657305555555572,1534.6520000000023,240.3602708333332,245.78,234.01,4.51763888888887,336.0,280.0,7241.0,2936.033999999999,1953.9219999999964,1640.646000000002,2676.0239999999953,2308.1959999999985,2381.7659999999987,2834.9880000000003,2239.8559999999993,2290.7711428571415,406.59108028395485,4,0
2008-02-02,2.040329395413481,2936.033999999999,240.290514246004,246.98,227.48,8.649478804725497,6247.0,2764.0,15188.0,2084.5680000000016,1534.6520000000023,1953.9219999999964,1640.646000000002,2676.0239999999953,2308.1959999999985,2381.7659999999987,2834.9880000000003,2190.027714285713,498.326696224376,5,1
2008-02-03,1.4476166666666677,2084.5680000000016,240.34072222222238,247.58,229.75,6.135694444444458,2319.0,4435.0,8452.0,1628.1379999999997,2936.033999999999,1534.6520000000023,1953.9219999999964,1640.646000000002,2676.0239999999953,2308.1959999999985,2381.7659999999987,2204.462857142856,521.0678093669505,6,1
2008-02-04,1.1306513888888887,1628.1379999999997,240.2552083333333,247.97,228.42,4.777222222222216,1161.0,252.0,9531.0,2472.4559999999988,2084.5680000000016,2936.033999999999,1534.6520000000023,1953.9219999999964,1640.646000000002,2676.0239999999953,2308.1959999999985,2162.0059999999994,516.2993722999573,0,0
2008-02-05,1.7169833333333324,2472.4559999999988,240.97691666666626,248.82,231.75,7.2105555555555565,1098.0,7803.0,13717.0,1669.539999999998,1628.1379999999997,2084.5680000000016,2936.033999999999,1534.6520000000023,1953.9219999999964,1640.646000000002,2676.0239999999953,2064.854857142857,547.2606576453976,1,0
2008-02-06,1.1594027777777762,1669.539999999998,238.41371527777738,249.18,224.58,4.933611111111104,2114.0,356.0,8428.0,1518.309999999997,2472.4559999999988,1628.1379999999997,2084.5680000000016,2936.033999999999,1534.6520000000023,1953.9219999999964,1640.646000000002,2035.7737142857145,513.7535636255018,2,0
2008-02-07,1.0543819444444424,1518.309999999997,241.070548611111,246.46,232.44,4.439305555555554,0.0,295.0,8089.0,1950.5639999999983,1669.539999999998,2472.4559999999988,1628.1379999999997,2084.5680000000016,2936.033999999999,1534.6520000000023,1953.9219999999964,2039.901428571428,510.15329420572266,3,0
2008-02-08,1.3545583333333322,1950.5639999999983,240.43311805555552,246.85,232.38,5.7472222222222324,940.0,1921.0,9563.0,2102.2760000000007,1518.309999999997,1669.539999999998,2472.4559999999988,1628.1379999999997,2084.5680000000016,2936.033999999999,1534.6520000000023,1977.6711428571423,547.5848790423347,4,0
2008-02-09,1.4599138888888894,2102.2760000000007,241.7645069444447,247.35,233.71,6.090000000000002,2050.0,2838.0,10293.0,2184.713999999999,1950.5639999999983,1518.309999999997,1669.539999999998,2472.4559999999988,1628.1379999999997,2084.5680000000016,2936.033999999999,2037.087142857142,512.9737172277692,5,1
2008-02-10,1.5171624999999993,2184.713999999999,241.27520138888852,247.17,228.24,6.396805555555564,2562.0,2955.0,10128.0,1692.0159999999996,2102.2760000000007,1950.5639999999983,1518.309999999997,1669.539999999998,2472.4559999999988,1628.1379999999997,2084.5680000000016,1917.9788571428564,335.5813007421734,6,1
2008-02-11,1.1750111111111108,1692.0159999999996,241.69219444444448,248.75,234.14,4.931805555555549,1018.0,297.0,8930.0,1987.7979999999973,2184.713999999999,2102.2760000000007,1950.5639999999983,1518.309999999997,1669.539999999998,2472.4559999999988,1628.1379999999997,1932.2854285714275,345.8448121295904,0,0
2008-02-12,1.3804152777777758,1987.7979999999973,239.50915277777756,248.26,230.13,5.847083333333322,2009.0,1856.0,12138.0,1900.4979999999969,1692.0159999999996,2184.713999999999,2102.2760000000007,1950.5639999999983,1518.309999999997,1669.539999999998,2472.4559999999988,1941.4108571428558,337.2171976473652,1,0
2008-02-13,1.3197902777777757,1900.4979999999969,241.20309722222183,248.01,229.17,5.580138888888879,2530.0,3615.0,7568.0,1604.6219999999978,1987.7979999999973,1692.0159999999996,2184.713999999999,2102.2760000000007,1950.5639999999983,1518.309999999997,1669.539999999998,1872.1739999999986,247.9513584341349,2,0
2008-02-14,1.1143208333333319,1604.6219999999978,240.7648194444443,247.4,231.99,4.683749999999984,1300.0,291.0,9299.0,2005.2080000000012,1900.4979999999969,1987.7979999999973,1692.0159999999996,2184.713999999999,2102.2760000000007,1950.5639999999983,1518.309999999997,1905.1679999999985,231.30093661144713,3,0
2008-02-15,1.3925055555555563,2005.2080000000012,241.89060416666706,248.02,231.42,5.781249999999985,1109.0,1723.0,13417.0,2346.9479999999944,1604.6219999999978,1900.4979999999969,1987.7979999999973,1692.0159999999996,2184.713999999999,2102.2760000000007,1950.5639999999983,1917.4982857142843,208.4087626098543,4,0
2008-02-16,1.629824999999996,2346.9479999999944,241.08755555555626,248.02,231.21,6.893888888888873,1076.0,2360.0,11599.0,1933.3679999999981,2005.2080000000012,1604.6219999999978,1900.4979999999969,1987.7979999999973,1692.0159999999996,2184.713999999999,2102.2760000000007,1925.3045714285704,210.86265665819445,5,1
2008-02-17,1.3426166666666655,1933.3679999999981,242.46983333333333,249.45,233.3,5.654444444444453,3182.0,2257.0,6049.0,1514.4039999999973,2346.9479999999944,2005.2080000000012,1604.6219999999978,1900.4979999999969,1987.7979999999973,1692.0159999999996,2184.713999999999,1960.2577142857124,259.7083616916673,6,1
2008-02-18,1.0516694444444425,1514.4039999999973,242.0639305555557,247.6,234.27,4.376249999999982,0.0,251.0,10345.0,2126.915999999996,1933.3679999999981,2346.9479999999944,2005.2080000000012,1604.6219999999978,1900.4979999999969,1987.7979999999973,1692.0159999999996,1924.3511428571408,240.14164508710547,0,0
2008-02-19,1.4770249999999974,2126.915999999996,241.01013194444425,247.36,232.43,6.219722222222222,1881.0,4711.0,11200.0,2253.790000000001,1514.4039999999973,1933.3679999999981,2346.9479999999944,2005.2080000000012,1604.6219999999978,1900.4979999999969,1987.7979999999973,1898.9779999999976,275.553541352672,1,0
